"","wbic","county","waterbody.name","event","year","month","sunnies","bluegill","crappie","bass","bullhead","suckerfish","trout","gizzard.shad","round.goby","cisco","pike","muskies","walleye","carp","sheapshead","perch","catfish","sculpin","stickleback","minnow","bigmouth.buffalo","pumpkinseed","drum","darter","dace","chub","redhorse","sunfish","golden.shiner","blowfin","dogfish","sturgeon","date","state","anthropogenic","infectious","summerkill","unknown","winterkill","acipenseridae","amiidae","catostomidae","centrarchidae","cottoidae","clupeidae","cyprinidae","esocidae","gasterosteidae","gobiidae","ictaluridae","percidae","salmonidae","sciaenidae","site","site_id","gnis_nm","lat","long","fish_families","fish_species"
"419","66000","manitowoc","point creek","37","2004",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-12-03","wi",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","66800","manitowoc","carstens lake","2126","2011",7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-06-17","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,908,"nhd_12173086","carstens lake",44.0254722,-87.76429945,1,1
"421","66900","manitowoc","calvin creek","68","2005",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005-09-30","wi",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","67200","manitowoc","hartlaub lake","2133","2011",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-06-17","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907,"nhd_12173070","hartlaub lake",44.04511058,-87.73763856,NA,NA
"423","677400","florence","long lake","90","2006",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006-02-24","wi",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9477,"nhd_6842491","long lake",45.83886943,-88.67546577,NA,NA
"424","68600","calumet","round lake","12","2004",7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-06-24","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,"nhd_12174532","round lake",44.1526759,-88.04917294,NA,NA
"425","68600","calumet","round lake","1289","2009",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-03-05","wi",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,"nhd_12174532","round lake",44.1526759,-88.04917294,NA,NA
"426","691800","forest","howell lake","527","2007",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-04","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9418,"nhd_6842187","howell lake",45.94682936,-88.93380447,NA,NA
"427","71000","manitowoc","manitowoc river","1249","2008",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-09-15","wi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","71000","manitowoc","manitowoc river","61","2005",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005-08-02","wi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","71000","manitowoc","manitowoc river","67","2005",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005-09-30","wi",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","721000","crawford","mississippi river","1185","2008",7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2008-06-25","wi",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,1,1
"431","721000","grant","mississippi river","110","2007",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-05-14","wi",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","721000","grant","mississippi river","93","2006",9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006-05-21","wi",0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","721000","la crosse","mississippi river","34","2004",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-07-22","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","721000","la crosse","mississippi river","766","2007",6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2007-07-09","wi",0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,4,4
"435","721000","la crosse","mississippi river","83","2006",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006-03-29","wi",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","721000","unk mn co","mississippi river","1700","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-04-20","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","724600","crawford","lake winneshiek","830","2008",8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2008-03-14","wi",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2,2
"438","726550","la crosse","wigwam slough","85","2003",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-04-09","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","727300","la crosse","black river channel","832","2007",10,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-11-27","wi",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2,2
"440","728100","la crosse","lake onalaska","565","2007",7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-06-12","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1
"441","728100","la crosse","lake onalaska","86","2005",12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005-09-27","wi",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1
"442","728400","trempealeau","long lake","1920","2010",6,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2010-07-21","wi",0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,5,6
"443","728400","trempealeau","long lake","97","2006",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006-07-24","wi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","740700","walworth","lake wandawega","2951","2012",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-07-16","wi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4464,"nhd_14767894","lake wandawega",42.74328155,-88.56702247,NA,NA
"445","741400","walworth","peters lake","2854","2012",6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012-07-06","wi",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4453,"nhd_14767826","peters lake",42.81314679,-88.51700285,1,1
"446","742215","waukesha","unnamed lake or pond t6n-r19e-s4","649","2008",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-04-04","wi",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","742220","waukesha","unnamed lake or pond t6n-r19e-s11","631","2008",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-04-04","wi",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","742240","waukesha","unnamed lake or pond t6n-r20e-s11","654","2008",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-04-04","wi",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","742245","waukesha","unnamed lake or pond t6n-r20e-s23","659","2008",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-04-04","wi",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","75000","manitowoc","mud creek","33","2004",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-09-22","wi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","75000","manitowoc","mud creek","791","2007",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-08-27","wi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","752100","walworth","sugar creek","2699","2012",7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012-06-11","wi",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,3,3
"453","757900","walworth","como lake","2955","2012",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-07-09","wi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4476,"nhd_14768000","lake como",42.59957849,-88.49192806,NA,NA
"454","759800","racine","eagle lake","2953","2012",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-07-09","wi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4469,"nhd_14767924","eagle lake",42.70332979,-88.12527081,NA,NA
"455","762400","waukesha","big muskego lake","1269","2009",5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2009-01-28","wi",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4437,"nhd_14767688","muskego lake",42.87653543,-88.11299452,2,2
"456","762400","waukesha","big muskego lake","2319","2011",6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-07-16","wi",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4437,"nhd_14767688","muskego lake",42.87653543,-88.11299452,1,1
"457","762400","waukesha","big muskego lake","2768","2012",6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012-07-09","wi",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4437,"nhd_14767688","muskego lake",42.87653543,-88.11299452,2,2
"458","762400","waukesha","big muskego lake","540","2007",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-12-21","wi",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4437,"nhd_14767688","muskego lake",42.87653543,-88.11299452,NA,NA
"459","769750","waukesha","unnamed lake or pond t6n-r19e-s13","644","2008",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-04-08","wi",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","772000","waukesha","pewaukee lake","1368","2009",9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2009-05-09","wi",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4431,"nhd_14767156","pewaukee lake 27.6",43.07286156,-88.3067944,2,2
"461","77300","calumet","becker lake","1660","2010",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-03-23","wi",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,912,"nhd_12174544","becker lake",44.13084103,-88.0478698,NA,NA
"462","77300","calumet","becker lake","220","2007",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-05-16","wi",0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,912,"nhd_12174544","becker lake",44.13084103,-88.0478698,NA,NA
"463","774500","rock","bowers lake","3284","2013",1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"2013-04-24","wi",0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,3,3
"464","77500","manitowoc","long lake","1140","2008",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-06-13","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911,"nhd_12174540","long lake",44.13826755,-88.03803445,NA,NA
"465","77500","manitowoc","long lake","2061","2011",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-06-09","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911,"nhd_12174540","long lake",44.13826755,-88.03803445,NA,NA
"466","77500","manitowoc","long lake","219","2007",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007-05-16","wi",0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911,"nhd_12174540","long lake",44.13826755,-88.03803445,NA,NA
"467","77500","manitowoc","long lake","73","2004",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004-06-01","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911,"nhd_12174540","long lake",44.13826755,-88.03803445,NA,NA
"468","775000","rock","clear lake","1168","2008",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-06-10","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2900,"nhd_13294738","clear lake",42.79946894,-88.97957889,NA,NA
"469","777800","rock","lions park pond","22","2004",6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2004-07-16","wi",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2922,"nhd_13296526","kiwanis pond",42.67155945,-89.00701496,1,1
"470","788800","dodge","rock river","1753","2010",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-05-25","wi",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","788800","dodge","rock river","2702","2012",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-06-21","wi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","788800","dodge","rock river","3101","2012",12,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"2012-09-07","wi",0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,5,7
"473","788800","dodge","rock river","38","2005",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005-01-31","wi",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","788800","dodge","rock river","413","2007",7,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007-06-04","wi",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,4,4
"475","788800","rock","rock river","3392","2013",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-08-19","wi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","798300","dane","yahara river","2733","2012",7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-06-15","wi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","799200","rock","gibbs lake","1183","2008",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-06-25","wi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2919,"nhd_13296492","gibbs lake",42.78206178,-89.18080718,NA,NA
"478","8000","sheboygan","beechwood lake","1229","2008",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-09-08","wi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,862,"nhd_12161256","beechwood lake",43.59559813,-88.12298133,NA,NA
"479","803400","dane","mud lake","2935","2012",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-07-10","wi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4538,"nhd_167120948",NA,42.99842891,-89.29047026,NA,NA
"480","803700","dane","lake waubesa","3030","2012",6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012-07-26","wi",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,450,"nhd_120052351",NA,43.04585865,-89.34189835,1,1
"481","804600","dane","lake monona","1359","2009",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2009-04-30","wi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,452,"nhd_120052351",NA,43.04585865,-89.34189835,1,1
"482","804600","dane","lake monona","1533","2009",6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2009-07-07","wi",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,452,"nhd_120052351",NA,43.04585865,-89.34189835,1,1
"483","804600","dane","lake monona","1680","2010",1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2010-04-02","wi",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,452,"nhd_120052351",NA,43.04585865,-89.34189835,2,2
"484","804600","dane","lake monona","2279","2011",7,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011-06-20","wi",0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,452,"nhd_120052351",NA,43.04585865,-89.34189835,3,3
"485","804600","dane","lake monona","3039","2012",8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012-03-21","wi",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,452,"nhd_120052351",NA,43.04585865,-89.34189835,1,1
"486","804600","dane","lake monona","665","2008",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2008-04-21","wi",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,452,"nhd_120052351",NA,43.04585865,-89.34189835,1,1
"487","805100","dane","starkweather creek","2735","2012",7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012-06-23","wi",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,2,2
"488","805400","dane","lake mendota","1364","2009",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2009-04-19","wi",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2879,"nhd_13293262","lake mendota 254",43.10532527,-89.41989845,1,1
