Lake_Name,Lake_ID,Nearest_Town,County,State
Unnamed,nhd_34042700,UNKNOWN,Kandiyohi,MN
Johnson,nhd_34044000,Svea,Kandiyohi,MN
Unnamed,nhd_34044200,UNKNOWN,Kandiyohi,MN
Unnamed,nhd_34047600,UNKNOWN,Kandiyohi,MN
Unnamed (Center Bay),nhd_34047601,UNKNOWN,Kandiyohi,MN
Unnamed (East Bay),nhd_34047602,UNKNOWN,Kandiyohi,MN
Unnamed,nhd_34047700,Sunburg,Kandiyohi,MN
Unnamed,nhd_34048800,UNKNOWN,Kandiyohi,MN
Unnamed,nhd_34052800,UNKNOWN,Kandiyohi,MN
Unnamed,nhd_34053000,UNKNOWN,Kandiyohi,MN
Unnamed,nhd_34056200,UNKNOWN,Kandiyohi,MN
Unnamed,nhd_34058400,UNKNOWN,Kandiyohi,MN
Unnamed,nhd_34061100,Spicer,Kandiyohi,MN
Unnamed,nhd_34061200,UNKNOWN,Kandiyohi,MN
Fladeboe,nhd_34061300,Willmar,Kandiyohi,MN
New London Hatchery Pond 1,nhd_34062601,New London,Kandiyohi,MN
Upper Twin,nhd_35000100,Pelan,Kittson,MN
Lower Twin,nhd_35000200,Pelan,Kittson,MN
Bronson,nhd_35000300,Lake Bronson,Kittson,MN
Twistal Swamp,nhd_35000600,UNKNOWN,Kittson,MN
Unnamed,nhd_35002100,UNKNOWN,Kittson,MN
Nett,nhd_36000100,Nett Lake,Koochiching,MN
Rat Root,nhd_36000600,International Falls,Koochiching,MN
Moose,nhd_36000800,Littlefork,Koochiching,MN
Seretha,nhd_36000900,Northome,Koochiching,MN
Clear,nhd_36001100,Gemmell,Koochiching,MN
Miller,nhd_36001200,Gemmell,Koochiching,MN
Dawson,nhd_36001202,Gemmell,Koochiching,MN
Little Dawson,nhd_36001300,Gemmell,Koochiching,MN
Dark,nhd_36001400,Gemmell,Koochiching,MN
Bartlett,nhd_36001800,Northome,Koochiching,MN
Teufer,nhd_36001900,Northome,Koochiching,MN
Cameron,nhd_36002100,Northome,Koochiching,MN
Battle,nhd_36002400,Northome,Koochiching,MN
Pine,nhd_36003800,Northome,Koochiching,MN
Silversack,nhd_36003900,Northome,Koochiching,MN
Bottle,nhd_36006400,Northome,Koochiching,MN
Rod Smith Pond,nhd_36007800,Falls Junction,Koochiching,MN
Flinks Slough,nhd_37000200,Clarkfield,Lac Qui Parle,MN
Churches,nhd_37001700,Boyd,Lac Qui Parle,MN
North Marsh,nhd_37002200,Clarkfield,Lac Qui Parle,MN
Andrew,nhd_37002601,UNKNOWN,Lac Qui Parle,MN
Unnamed,nhd_37003000,UNKNOWN,Lac Qui Parle,MN
Unnamed,nhd_37003100,UNKNOWN,Lac Qui Parle,MN
Swanson,nhd_37004300,Boyd,Lac Qui Parle,MN
Lac qui Parle,nhd_37004600,Milan,Lac Qui Parle,MN
Lac qui Parle (SE Bay),nhd_37004601,UNKNOWN,Lac Qui Parle,MN
Lac qui Parle (NW Bay),nhd_37004602,UNKNOWN,Lac Qui Parle,MN
Unnamed,nhd_37005600,UNKNOWN,Lac Qui Parle,MN
Unnamed,nhd_37010000,Providence,Lac Qui Parle,MN
Cory,nhd_37010300,Madison,Lac Qui Parle,MN
Unnamed,nhd_37010700,Madison,Lac Qui Parle,MN
Unnamed,nhd_37011200,Madison,Lac Qui Parle,MN
Unnamed,nhd_37013400,UNKNOWN,Lac Qui Parle,MN
Unnamed-Northeast Portion,nhd_37013401,Madison,Lac Qui Parle,MN
Unnamed-Southwest Portion,nhd_37013402,Madison,Lac Qui Parle,MN
Unnamed,nhd_37014800,Madison,Lac Qui Parle,MN
Unnamed,nhd_37015300,UNKNOWN,Lac Qui Parle,MN
Unnamed,nhd_37015400,Haydenville,Lac Qui Parle,MN
Unnamed,nhd_37015900,UNKNOWN,Lac Qui Parle,MN
Unnamed,nhd_37016000,UNKNOWN,Lac Qui Parle,MN
Boehnke Slough,nhd_37017100,Bellingham,Lac Qui Parle,MN
Unnamed,nhd_37017200,Bellingham,Lac Qui Parle,MN
Unnamed,nhd_37018300,Bellingham,Lac Qui Parle,MN
Unnamed,nhd_37018400,UNKNOWN,Lac Qui Parle,MN
Unnamed,nhd_37018500,Bellingham,Lac Qui Parle,MN
Mud,nhd_37020300,Rosen,Lac Qui Parle,MN
Unnamed,nhd_37021600,Marietta,Lac Qui Parle,MN
Unnamed,nhd_37021700,Marietta,Lac Qui Parle,MN
Unnamed,nhd_37022000,UNKNOWN,Lac Qui Parle,MN
Unnamed,nhd_37022600,UNKNOWN,Lac Qui Parle,MN
Salt,nhd_37022900,Marietta,Lac Qui Parle,MN
Goodman Marsh,nhd_37023100,Burr,Lac Qui Parle,MN
Unnamed,nhd_37023400,UNKNOWN,Lac Qui Parle,MN
Unnamed,nhd_37024200,UNKNOWN,Lac Qui Parle,MN
Unnamed,nhd_37025200,UNKNOWN,Lac Qui Parle,MN
Summer WPA,nhd_37031400,UNKNOWN,Lac Qui Parle,MN
Unnamed,nhd_37031500,UNKNOWN,Lac Qui Parle,MN
Unnamed,nhd_37031700,UNKNOWN,Lac Qui Parle,MN
Unnamed,nhd_37032700,UNKNOWN,Lac Qui Parle,MN
Big Stone NWR East Pool,nhd_37035100,Odessa,Lac Qui Parle,MN
Big Stone Kid's Fishing Pond,nhd_37035200,Odessa,Lac Qui Parle,MN
Marietta Kids Fishing Pond,nhd_37035500,Marietta,Lac Qui Parle,MN
BSNWR West Pool,nhd_37035600,Odessa,Lac Qui Parle,MN
South Wigwam,nhd_38000100,Schroeder,Lake,MN
Cross River,nhd_38000200,Schroeder,Lake,MN
Lost,nhd_38000300,Schroeder,Lake,MN
Cook,nhd_38000400,Schroeder,Lake,MN
Vierge,nhd_38000700,UNKNOWN,Lake,MN
Tickle,nhd_38000900,Prairie Portage,Lake,MN
Cook County,nhd_38001000,Prairie Portage,Lake,MN
Agamok,nhd_38001100,Prairie Portage,Lake,MN
Swamp,nhd_38001200,Prairie Portage,Lake,MN
Cramer,nhd_38001400,Cramer,Lake,MN
Unnamed,nhd_38001500,Cramer,Lake,MN
Kowalski,nhd_38001600,Cramer,Lake,MN
Blesener,nhd_38001700,Finland,Lake,MN
Benson,nhd_38001800,Finland,Lake,MN
Pearl,nhd_38001900,Cramer,Lake,MN
East,nhd_38002000,Schroeder,Lake,MN
Artlip,nhd_38002100,Cramer,Lake,MN
Shoepack,nhd_38002300,Isabella,Lake,MN
Crooked,nhd_38002400,Finland,Lake,MN
Crooked (East Bay),nhd_38002401,UNKNOWN,Lake,MN
Crooked (West Bay),nhd_38002402,UNKNOWN,Lake,MN
Bonanza,nhd_38002500,Cramer,Lake,MN
Hare,nhd_38002600,Schroeder,Lake,MN
Morris,nhd_38002700,Schroeder,Lake,MN
Echo,nhd_38002800,Finland,Lake,MN
Goldeneye,nhd_38002900,Schroeder,Lake,MN
Thunderbird,nhd_38003100,Schroeder,Lake,MN
Ninemile,nhd_38003300,Schroeder,Lake,MN
Moose,nhd_38003600,Cramer,Lake,MN
Paccini,nhd_38003700,Cramer,Lake,MN
Lupus,nhd_38003800,Isabella,Lake,MN
Besho,nhd_38004000,Sawbill Landing,Lake,MN
Wye,nhd_38004200,Isabella,Lake,MN
Outlaw,nhd_38004300,Sawbill Landing,Lake,MN
Wilson,nhd_38004700,Schroeder,Lake,MN
Harriet,nhd_38004800,Isabella,Lake,MN
Wanless,nhd_38004900,Isabella,Lake,MN
Sister,nhd_38005000,Sawbill Landing,Lake,MN
Little Wilson,nhd_38005100,Schroeder,Lake,MN
Dam Five,nhd_38005300,Isabella,Lake,MN
Alger,nhd_38005400,Cramer,Lake,MN
Charity,nhd_38005500,Isabella,Lake,MN
Fulton,nhd_38005600,Isabella,Lake,MN
Hogback,nhd_38005700,Isabella,Lake,MN
Hogback,nhd_38005701,UNKNOWN,Lake,MN
Canal,nhd_38005702,UNKNOWN,Lake,MN
Scarp,nhd_38005800,Isabella,Lake,MN
Mound,nhd_38005900,Cramer,Lake,MN
Whitefish,nhd_38006000,Tofte,Lake,MN
Coffee,nhd_38006400,Isabella,Lake,MN
Bone,nhd_38006500,Tofte,Lake,MN
T,nhd_38006600,Schroeder,Lake,MN
Organ,nhd_38006700,Schroeder,Lake,MN
Windy,nhd_38006800,Isabella,Lake,MN
Hazel,nhd_38006900,Forest Center,Lake,MN
Kawasachong,nhd_38007000,Forest Center,Lake,MN
Baskatong,nhd_38007300,Isabella,Lake,MN
Square,nhd_38007400,Isabella,Lake,MN
Short,nhd_38007500,Forest Center,Lake,MN
Watonwan,nhd_38007900,Isabella,Lake,MN
Kawishiwi,nhd_38008000,Tofte,Lake,MN
Sundown,nhd_38008200,Forest Center,Lake,MN
Bill,nhd_38008500,Forest Center,Lake,MN
Malberg,nhd_38009000,Isabella,Lake,MN
Frond,nhd_38009400,Forest Center,Lake,MN
Koma,nhd_38009800,Forest Center,Lake,MN
Polly,nhd_38010400,Isabella,Lake,MN
Kivaniva,nhd_38010800,Forest Center,Lake,MN
Raven,nhd_38011300,Prairie Portage,Lake,MN
Elton,nhd_38012600,Prairie Portage,Lake,MN
Vee,nhd_38013100,Prairie Portage,Lake,MN
Fee,nhd_38013200,Prairie Portage,Lake,MN
Ledge,nhd_38013400,Prairie Portage,Lake,MN
Cap,nhd_38013700,Prairie Portage,Lake,MN
Roe,nhd_38013900,Prairie Portage,Lake,MN
Boulder,nhd_38014000,Prairie Portage,Lake,MN
Hoe,nhd_38014300,Prairie Portage,Lake,MN
Makwa,nhd_38014700,Prairie Portage,Lake,MN
Panhandle,nhd_38015000,Forest Center,Lake,MN
Pan,nhd_38015100,Forest Center,Lake,MN
Adams,nhd_38015300,Ely,Lake,MN
Anit,nhd_38015700,Forest Center,Lake,MN
Faith,nhd_38016000,Prairie Portage,Lake,MN
Fish,nhd_38016100,Prairie Portage,Lake,MN
Gift,nhd_38016200,Prairie Portage,Lake,MN
Link,nhd_38016300,Prairie Portage,Lake,MN
Midas,nhd_38016400,Prairie Portage,Lake,MN
Bullfrog,nhd_38016500,Prairie Portage,Lake,MN
Cherry,nhd_38016600,Prairie Portage,Lake,MN
Lunar,nhd_38016800,Prairie Portage,Lake,MN
Lake of the Clouds,nhd_38016900,Prairie Portage,Lake,MN
Dutton,nhd_38017100,Prairie Portage,Lake,MN
Topaz,nhd_38017200,Prairie Portage,Lake,MN
Canoe,nhd_38017300,Prairie Portage,Lake,MN
Clam,nhd_38017500,Prairie Portage,Lake,MN
Holt,nhd_38017800,Prairie Portage,Lake,MN
Ogishkemuncie,nhd_38018000,Ely,Lake,MN
Nabek,nhd_38018200,Prairie Portage,Lake,MN
Toe,nhd_38018400,Prairie Portage,Lake,MN
Eddy,nhd_38018700,Prairie Portage,Lake,MN
Kekekabic Pond 1,nhd_38018801,Prairie Portage,Lake,MN
Kekekabic Pond 2,nhd_38018802,Prairie Portage,Lake,MN
Kekekabic Pond 3,nhd_38018803,Prairie Portage,Lake,MN
Spice,nhd_38018900,Prairie Portage,Lake,MN
Paco,nhd_38019000,Prairie Portage,Lake,MN
Skindance,nhd_38019100,Prairie Portage,Lake,MN
Mueller,nhd_38019300,Ely,Lake,MN
Jenny,nhd_38019400,Prairie Portage,Lake,MN
Jenny (West Bay),nhd_38019401,UNKNOWN,Lake,MN
Annie,nhd_38019500,Prairie Portage,Lake,MN
Calico,nhd_38019600,Prairie Portage,Lake,MN
Barter,nhd_38019700,Prairie Portage,Lake,MN
Nawakwa,nhd_38020500,Prairie Portage,Lake,MN
Hanson,nhd_38020600,Prairie Portage,Lake,MN
Ester,nhd_38020700,Prairie Portage,Lake,MN
Gijikiki,nhd_38020900,Prairie Portage,Lake,MN
Ashdick,nhd_38021000,Prairie Portage,Lake,MN
Ottertrack,nhd_38021100,Ely,Lake,MN
Rabbit,nhd_38021400,Prairie Portage,Lake,MN
Totem,nhd_38021600,Prairie Portage,Lake,MN
Elixir,nhd_38021800,Isabella,Lake,MN
Silver Island,nhd_38021900,Isabella,Lake,MN
Perent,nhd_38022000,Forest Center,Lake,MN
Bugo,nhd_38022200,Forest Center,Lake,MN
Beaver,nhd_38022300,Prairie Portage,Lake,MN
Sagus,nhd_38022500,Prairie Portage,Lake,MN
Kekekabic,nhd_38022600,Prairie Portage,Lake,MN
Amoeber,nhd_38022700,Prairie Portage,Lake,MN
Kek,nhd_38022800,Prairie Portage,Lake,MN
Little Knife,nhd_38022900,Ely,Lake,MN
Nicado,nhd_38023000,Finland,Lake,MN
Tetagouche,nhd_38023100,Finland,Lake,MN
Nipisiquit,nhd_38023200,Illgen City,Lake,MN
Micmac,nhd_38023300,Finland,Lake,MN
Unnamed,nhd_38023400,Maple (Lake),Lake,MN
Unnamed,nhd_38023500,Finland,Lake,MN
Leskinen,nhd_38024000,Finland,Lake,MN
Kangas,nhd_38024100,Kennedy Landing,Lake,MN
Johnson,nhd_38024200,Finland,Lake,MN
Kennedy,nhd_38024300,Kennedy Landing,Lake,MN
Egge,nhd_38024400,Maple (Lake),Lake,MN
Balsam,nhd_38024500,Finland,Lake,MN
Cramer Homestead,nhd_38024600,Finland,Lake,MN
Twenty Three,nhd_38024700,Finland,Lake,MN
Sonju,nhd_38024800,Finland,Lake,MN
Doyle,nhd_38024900,Finland,Lake,MN
Hoist,nhd_38025100,Manitou Junction,Lake,MN
Peavey,nhd_38025200,Manitou Junction,Lake,MN
Unnamed,nhd_38025400,Isabella,Lake,MN
Tanner,nhd_38025500,Manitou Junction,Lake,MN
Divide,nhd_38025600,Isabella,Lake,MN
Crosscut,nhd_38025700,Isabella,Lake,MN
Section Eight,nhd_38025800,Isabella,Lake,MN
Spur,nhd_38025900,Manitou Junction,Lake,MN
Cabin,nhd_38026000,Manitou Junction,Lake,MN
Bluebill,nhd_38026100,Manitou Junction,Lake,MN
Green Wing,nhd_38026400,Sawbill Landing,Lake,MN
Homestead,nhd_38026900,Isabella,Lake,MN
Scott,nhd_38027100,Manitou Junction,Lake,MN
Katydid,nhd_38027200,Manitou Junction,Lake,MN
Small,nhd_38028100,Forest Center,Lake,MN
Orchid,nhd_38028200,Martin Landing,Lake,MN
Sumpet,nhd_38028300,Forest Center,Lake,MN
Swamp,nhd_38028500,Isabella,Lake,MN
Island River,nhd_38028900,Martin Landing,Lake,MN
Comfort,nhd_38029000,Martin Landing,Lake,MN
Section 29,nhd_38029200,Isabella,Lake,MN
Bunny,nhd_38029300,Isabella,Lake,MN
Pompous,nhd_38029800,Forest Center,Lake,MN
Boga,nhd_38031500,Forest Center,Lake,MN
Unnamed,nhd_38032100,Forest Center,Lake,MN
Fisher,nhd_38032200,Prairie Portage,Lake,MN
Cacabic,nhd_38032900,Prairie Portage,Lake,MN
Alice,nhd_38033000,Forest Center,Lake,MN
Kiana,nhd_38033400,Prairie Portage,Lake,MN
Amber,nhd_38033600,Forest Center,Lake,MN
River,nhd_38033800,Forest Center,Lake,MN
Carol,nhd_38034000,Forest Center,Lake,MN
Fishdance,nhd_38034300,Forest Center,Lake,MN
Thomas,nhd_38035100,Prairie Portage,Lake,MN
Strup,nhd_38036000,Prairie Portage,Lake,MN
Wisini,nhd_38036100,Prairie Portage,Lake,MN
Ahmakose,nhd_38036500,Prairie Portage,Lake,MN
Gerund,nhd_38036600,Prairie Portage,Lake,MN
Hatchet,nhd_38036900,Prairie Portage,Lake,MN
Trinity,nhd_38037100,Prairie Portage,Lake,MN
Fraser,nhd_38037200,Prairie Portage,Lake,MN
Shepo,nhd_38037300,Prairie Portage,Lake,MN
Muskrat,nhd_38037600,Prairie Portage,Lake,MN
Harmony,nhd_38037700,Prairie Portage,Lake,MN
Spider,nhd_38038000,Prairie Portage,Lake,MN
Skoota,nhd_38038100,Prairie Portage,Lake,MN
Arkose,nhd_38038200,Prairie Portage,Lake,MN
Unnamed,nhd_38038300,Prairie Portage,Lake,MN
Sema,nhd_38038600,Prairie Portage,Lake,MN
Spoon,nhd_38038800,Prairie Portage,Lake,MN
Pickle,nhd_38038900,Prairie Portage,Lake,MN
Bonnie,nhd_38039000,Prairie Portage,Lake,MN
Dix,nhd_38039100,Prairie Portage,Lake,MN
Kettle,nhd_38039200,Prairie Portage,Lake,MN
Dumbbell,nhd_38039300,Isabella,Lake,MN
Sylvania,nhd_38039500,Isabella,Lake,MN
Isabella,nhd_38039600,Isabella,Lake,MN
Insula,nhd_38039700,Ely,Lake,MN
Missionary,nhd_38039800,Prairie Portage,Lake,MN
Explorer,nhd_38039900,Prairie Portage,Lake,MN
Ima,nhd_38040000,Ely,Lake,MN
Alworth,nhd_38040100,Prairie Portage,Lake,MN
Knife,nhd_38040400,Ely,Lake,MN
Bear,nhd_38040500,Beaver Bay,Lake,MN
Lax,nhd_38040600,Finland,Lake,MN
Bear,nhd_38040800,Silver Bay,Lake,MN
Bean,nhd_38040900,Silver Bay,Lake,MN
Fry,nhd_38041100,Finland,Lake,MN
Soup,nhd_38041300,Baptism Crossing,Lake,MN
Delay,nhd_38041500,Isabella,Lake,MN
Round Island,nhd_38041700,Isabella,Lake,MN
Osier,nhd_38042000,Isabella,Lake,MN
Shoofly,nhd_38042200,Isabella,Lake,MN
Tommy,nhd_38042500,Kelly Landing,Lake,MN
Finn Pond,nhd_38042700,Isabella,Lake,MN
Frank,nhd_38042800,Kelly Landing,Lake,MN
Spear,nhd_38042900,Kelly Landing,Lake,MN
Weapon,nhd_38043000,Kelly Landing,Lake,MN
Trappers,nhd_38043100,Isabella,Lake,MN
Eighteen,nhd_38043200,Isabella,Lake,MN
Redskin,nhd_38044000,Isabella,Lake,MN
Jack,nhd_38044100,Isabella,Lake,MN
Bog,nhd_38044300,Forest Center,Lake,MN
Nine A.M.,nhd_38044500,Martin Landing,Lake,MN
Sapphire,nhd_38044600,Isabella,Lake,MN
Lunch,nhd_38044700,Isabella,Lake,MN
Helen,nhd_38044800,Wheeler Landing,Lake,MN
Tornado,nhd_38044900,Isabella,Lake,MN
North Wilder,nhd_38045200,Isabella,Lake,MN
South Wilder,nhd_38045300,Isabella,Lake,MN
Pose,nhd_38045500,Isabella,Lake,MN
Diana,nhd_38045900,Isabella,Lake,MN
Becoosin,nhd_38047200,Ely,Lake,MN
Benezie,nhd_38047300,Ely,Lake,MN
Cache,nhd_38047700,Ely,Lake,MN
Quartz,nhd_38048100,Prairie Portage,Lake,MN
Fire,nhd_38048300,Forest Center,Lake,MN
Hudson,nhd_38048400,Forest Center,Lake,MN
Disappointment,nhd_38048800,Ely,Lake,MN
Trader,nhd_38049000,Prairie Portage,Lake,MN
Vera,nhd_38049100,Ely,Lake,MN
Neglige,nhd_38049200,Ely,Lake,MN
Trident,nhd_38049500,Ely,Lake,MN
Ensign,nhd_38049800,Ely,Lake,MN
Solitude,nhd_38050000,Prairie Portage,Lake,MN
Ashigan,nhd_38050200,Prairie Portage,Lake,MN
Boot,nhd_38050300,Prairie Portage,Lake,MN
Grub,nhd_38050400,Prairie Portage,Lake,MN
Haven,nhd_38050500,Prairie Portage,Lake,MN
Swing,nhd_38050600,Prairie Portage,Lake,MN
Abinodji,nhd_38050700,Prairie Portage,Lake,MN
Gibson,nhd_38050800,Prairie Portage,Lake,MN
Jitterbug,nhd_38050900,Prairie Portage,Lake,MN
Cattyman,nhd_38051000,Prairie Portage,Lake,MN
Jordan,nhd_38051100,Prairie Portage,Lake,MN
Adventure,nhd_38051200,Prairie Portage,Lake,MN
Ahsub,nhd_38051600,Ely,Lake,MN
Frog,nhd_38052000,Ely,Lake,MN
Carp,nhd_38052100,Prairie Portage,Lake,MN
Melon,nhd_38052200,Prairie Portage,Lake,MN
Seed,nhd_38052300,Prairie Portage,Lake,MN
Portage,nhd_38052400,Prairie Portage,Lake,MN
Harbor,nhd_38052500,Forest Center,Lake,MN
Parent,nhd_38052600,Ely,Lake,MN
Delta,nhd_38052700,Prairie Portage,Lake,MN
Four,nhd_38052800,Forest Center,Lake,MN
Snowbank,nhd_38052900,Ely,Lake,MN
Sucker,nhd_38053000,Ely,Lake,MN
Splash,nhd_38053100,Prairie Portage,Lake,MN
Birch,nhd_38053200,Ely,Lake,MN
Katherine,nhd_38053800,Finland,Lake,MN
Cloquet,nhd_38053900,Finland,Lake,MN
Sink,nhd_38054000,Finland,Lake,MN
Kari,nhd_38054100,Whyte,Lake,MN
Lillian,nhd_38054200,Whyte,Lake,MN
Inga,nhd_38054900,Kelly Landing,Lake,MN
Surprise,nhd_38055000,Isabella,Lake,MN
Beetle,nhd_38055100,Isabella,Lake,MN
Dragon,nhd_38055200,Isabella,Lake,MN
Hide,nhd_38055300,Happy Wanderer,Lake,MN
Gander,nhd_38055400,Isabella,Lake,MN
Cat,nhd_38055600,Isabella,Lake,MN
Grouse,nhd_38055700,Isabella,Lake,MN
Kitigan,nhd_38055900,Isabella,Lake,MN
Mitawan,nhd_38056100,Isabella,Lake,MN
Planted,nhd_38056400,Isabella,Lake,MN
Rat,nhd_38056700,Isabella,Lake,MN
Flat Horn,nhd_38056800,Isabella,Lake,MN
Unnamed,nhd_38056900,Kelly Landing,Lake,MN
Steamhaul,nhd_38057000,Isabella,Lake,MN
Fishfry,nhd_38057200,Isabella,Lake,MN
Gegoka,nhd_38057300,Isabella,Lake,MN
Sphagnum,nhd_38057800,Kelly Landing,Lake,MN
Horseshoe,nhd_38058000,Forest Center,Lake,MN
Camdre,nhd_38058300,Forest Center,Lake,MN
Pietro,nhd_38058400,Forest Center,Lake,MN
Brewis,nhd_38058700,Forest Center,Lake,MN
Gull,nhd_38059000,Forest Center,Lake,MN
Quadga,nhd_38059600,Isabella,Lake,MN
Three,nhd_38060000,Forest Center,Lake,MN
Unnamed,nhd_38060100,Forest Center,Lake,MN
Discovery,nhd_38060200,Prairie Portage,Lake,MN
One,nhd_38060500,Ely,Lake,MN
Two,nhd_38060800,Ely,Lake,MN
Rifle,nhd_38061000,Prairie Portage,Lake,MN
Rock Island,nhd_38061300,Forest Center,Lake,MN
Unnamed,nhd_38061500,Ely,Lake,MN
Manomin,nhd_38061600,Prairie Portage,Lake,MN
Newfound,nhd_38061900,Ely,Lake,MN
Found,nhd_38062000,Ely,Lake,MN
Spree,nhd_38062300,Prairie Portage,Lake,MN
Skull,nhd_38062400,Ely,Lake,MN
Washte,nhd_38062600,Prairie Portage,Lake,MN
Griddle,nhd_38062900,Prairie Portage,Lake,MN
Flash,nhd_38063000,Ely,Lake,MN
Unnamed,nhd_38063200,Prairie Portage,Lake,MN
Unnamed,nhd_38063400,Ely,Lake,MN
Grass,nhd_38063500,Isabella,Lake,MN
Bald Eagle,nhd_38063700,Silver Rapids,Lake,MN
Clearwater,nhd_38063800,Silver Rapids,Lake,MN
Ojibway,nhd_38064000,Ely,Lake,MN
Jasper,nhd_38064100,Prairie Portage,Lake,MN
Wind,nhd_38064200,Prairie Portage,Lake,MN
Witness,nhd_38064300,Ely,Lake,MN
Moose,nhd_38064400,Ely,Lake,MN
Basswood,nhd_38064500,Ely,Lake,MN
Clark,nhd_38064700,McNair,Lake,MN
Langley,nhd_38064800,Darby Junction,Lake,MN
Legler,nhd_38064900,Darby Junction,Lake,MN
Marble,nhd_38065000,Silver Bay,Lake,MN
Kane,nhd_38065100,McNair,Lake,MN
Railroad,nhd_38065500,Whyte,Lake,MN
Greenwood,nhd_38065600,Isabella,Lake,MN
Fourth McDougal,nhd_38065700,Isabella,Lake,MN
Middle McDougal,nhd_38065800,Isabella,Lake,MN
South McDougal,nhd_38065900,Isabella,Lake,MN
Stony,nhd_38066000,Happy Wanderer,Lake,MN
Unnamed,nhd_38066200,Isabella,Lake,MN
Dunnigan,nhd_38066400,Isabella,Lake,MN
Gypsy,nhd_38066500,Isabella,Lake,MN
Slate,nhd_38066600,Isabella,Lake,MN
Gunsten,nhd_38066700,Happy Wanderer,Lake,MN
Deep,nhd_38066800,Isabella,Lake,MN
Chipmunk,nhd_38066900,Happy Wanderer,Lake,MN
Pike,nhd_38067000,Isabella,Lake,MN
Two Deer,nhd_38067100,Isabella,Lake,MN
Highlife,nhd_38067300,Isabella,Lake,MN
East Chub,nhd_38067400,Isabella,Lake,MN
West Chub,nhd_38067500,Isabella,Lake,MN
Pitcha,nhd_38067600,Happy Wanderer,Lake,MN
Eikala,nhd_38067700,Isabella,Lake,MN
Campers,nhd_38067900,Happy Wanderer,Lake,MN
Moccasin,nhd_38068000,Isabella,Lake,MN
Wadop,nhd_38068100,Happy Wanderer,Lake,MN
Wampus,nhd_38068500,Isabella,Lake,MN
North McDougal,nhd_38068600,Isabella,Lake,MN
Shamrock,nhd_38068700,Isabella,Lake,MN
Norway,nhd_38068800,Isabella,Lake,MN
Unnamed,nhd_38069000,Happy Wanderer,Lake,MN
August,nhd_38069100,Isabella,Lake,MN
Heart,nhd_38069200,Happy Wanderer,Lake,MN
Tony,nhd_38069600,Happy Wanderer,Lake,MN
Bogberry,nhd_38069900,Happy Wanderer,Lake,MN
Gabbro,nhd_38070100,Silver Rapids,Lake,MN
Bruin,nhd_38070200,Silver Rapids,Lake,MN
Little Gabbro,nhd_38070300,Silver Rapids,Lake,MN
Turtle,nhd_38070400,Silver Rapids,Lake,MN
Nickel,nhd_38070500,Ely,Lake,MN
Eskwagama,nhd_38070700,Silver Rapids,Lake,MN
Madden,nhd_38070900,Ely,Lake,MN
Rookie,nhd_38071000,Silver Rapids,Lake,MN
Wedge,nhd_38071100,Silver Rapids,Lake,MN
Glacier Pond,nhd_38071200,UNKNOWN,Lake,MN
Glacier Pond 1,nhd_38071201,Ely,Lake,MN
Glacier Pond 2,nhd_38071202,Ely,Lake,MN
Refuge Pond,nhd_38071300,Prairie Portage,Lake,MN
Section Twelve,nhd_38071400,Ely,Lake,MN
Triangle,nhd_38071500,Ely,Lake,MN
Jewell,nhd_38071600,Silver Rapids,Lake,MN
Greenstone,nhd_38071800,Ely,Lake,MN
Uranus,nhd_38071900,Silver Rapids,Lake,MN
Conchu,nhd_38072000,Ely,Lake,MN
North Lark,nhd_38072101,Ely,Lake,MN
Clear,nhd_38072200,Ely,Lake,MN
Tofte,nhd_38072400,Ely,Lake,MN
Indiana,nhd_38072500,Prairie Portage,Lake,MN
Good,nhd_38072600,Prairie Portage,Lake,MN
Ella Hall,nhd_38072700,Silver Rapids,Lake,MN
Hula,nhd_38072800,Prairie Portage,Lake,MN
Wood,nhd_38072900,Prairie Portage,Lake,MN
Sand,nhd_38073500,Isabella,Lake,MN
Harris,nhd_38073600,Ely,Lake,MN
Beaver Hut,nhd_38073700,Isabella,Lake,MN
North Branch Kawishiwi,nhd_38073800,Silver Rapids,Lake,MN
Pea Soup,nhd_38073900,Silver Rapids,Lake,MN
Kempton,nhd_38074000,Silver Rapids,Lake,MN
Pickerel,nhd_38074100,Ely,Lake,MN
Mud,nhd_38074200,Silver Rapids,Lake,MN
Stewart,nhd_38074400,Two Harbors,Lake,MN
Christianson,nhd_38075000,Wales,Lake,MN
Thomas,nhd_38075100,Two Harbors,Lake,MN
Highland,nhd_38075300,Two Harbors,Lake,MN
Murphy,nhd_38075400,Silver Bay,Lake,MN
Sullivan,nhd_38075500,Two Harbors,Lake,MN
Hjalmer,nhd_38075800,Toimi,Lake,MN
Cougar,nhd_38076700,Isabella,Lake,MN
Unnamed,nhd_38076900,Babbitt,Lake,MN
Chow,nhd_38077000,Happy Wanderer,Lake,MN
Fran,nhd_38077100,Happy Wanderer,Lake,MN
Denley,nhd_38077300,Babbitt,Lake,MN
Unnamed,nhd_38077600,Happy Wanderer,Lake,MN
South Farm,nhd_38077800,Ely,Lake,MN
Farm,nhd_38077900,Ely,Lake,MN
Browns,nhd_38078000,Ely,Lake,MN
Stub,nhd_38078100,Silver Rapids,Lake,MN
Garden,nhd_38078200,Ely,Lake,MN
Newton,nhd_38078400,Ely,Lake,MN
Tin Can Mike,nhd_38078500,Winton,Lake,MN
