Site,site_id,Prmnn_I,GNIS_ID,GNIS_Nm,ReachCd,FType,FCode,Lat,Long
9814,nhd_7101125,7101125,662077,Norway Lake,9.03E+12,390,39004,48.30901792,-92.27232859
9815,nhd_7101127,7101127,662543,Steep Lake,9.03E+12,390,39004,48.30614625,-92.23744207
9816,nhd_7101145,7101145,661730,Little Beartrack Lake,9.03E+12,390,39004,48.30375833,-92.21040283
9817,nhd_7101157,7101157,660749,Beartrack Lake,9.03E+12,390,39004,48.3013547,-92.20107257
9818,nhd_7101169,7101169,662470,Slim Lake,9.03E+12,390,39004,48.29159112,-92.24987245
9819,nhd_7101191,7101191,,,9.03E+12,390,39004,48.29389035,-92.16889841
9820,nhd_7101251,7101251,661248,Fat Lake,9.03E+12,390,39004,48.29134684,-92.22814679
9821,nhd_7101253,7101253,661345,Ge-be-on-e-quet Lake,9.03E+12,390,39004,48.28187734,-92.11584053
9822,nhd_7101255,7101255,661628,Kelsey Lake,9.03E+12,390,39004,48.28871797,-92.02975898
9823,nhd_7101313,7101313,662651,Toe Lake,9.03E+12,390,39004,48.2815025,-92.0472751
9824,nhd_7101341,7101341,661133,Dovre Lake,9.03E+12,390,39004,48.27761413,-92.42518421
9825,nhd_7101345,7101345,,,9.03E+12,390,39009,48.24856115,-92.26820121
9826,nhd_7101443,7101443,662154,Pekan Lake,9.03E+12,390,39004,48.26589661,-92.10515832
9827,nhd_7101451,7101451,661394,Green Lake,9.03E+12,390,39004,48.25965465,-92.10889685
9828,nhd_7101503,7101503,662233,Profit Lake,9.03E+12,390,39004,48.26259068,-92.09973231
9829,nhd_7101571,7101571,660986,Chase Lake,9.03E+12,390,39004,48.2544983,-92.09893265
9830,nhd_7101611,7101611,662289,Rocky Lake,9.03E+12,390,39004,48.24543259,-92.10259962
9831,nhd_7101723,7101723,661524,Hustler Lake,9.03E+12,390,39004,48.22987744,-92.15810944
9832,nhd_7101737,7101737,661462,Heritage Lake,9.03E+12,390,39004,48.22796296,-92.21501546
9833,nhd_7101767,7101767,662121,Oyster Lake,9.03E+12,390,39009,48.22443082,-92.10607022
9834,nhd_7101819,7101819,660631,Lake Agnes,9.03E+12,390,39009,48.21543213,-92.05515452
9835,nhd_7101847,7101847,662310,Ruby Lake,9.03E+12,390,39004,48.22945079,-92.17327028
9836,nhd_7101899,7101899,661841,Lynx Lake,9.03E+12,390,39004,48.21821026,-92.19322817
9837,nhd_7101981,7101981,661218,Emerald Lake,9.03E+12,390,39004,48.21476643,-92.14836186
9838,nhd_7102031,7102031,662425,Shell Lake,9.03E+12,390,39004,48.20326523,-92.21179216
9839,nhd_7102073,7102073,660629,Agawato Lake,9.03E+12,390,39004,48.20490062,-92.18001239
9840,nhd_7102141,7102141,,,9.03E+12,390,39004,48.20295384,-92.38432876
9841,nhd_7102171,7102171,661834,Lower Pauness Lake,9.03E+12,390,39004,48.19458996,-92.24328722
9842,nhd_7102201,7102201,662704,Upper Pauness Lake,9.03E+12,390,39004,48.19161847,-92.25643256
9843,nhd_7102251,7102251,662248,Ramshead Lake,9.03E+12,390,39004,48.18036922,-92.11171822
9844,nhd_7102443,7102443,662055,Nina Moose Lake,9.03E+12,390,39004,48.16292951,-92.0796438
9845,nhd_7102457,7102457,661684,Lamb Lake,9.03E+12,390,39004,48.16525809,-92.1073123
9846,nhd_7102705,7102705,661578,Lake Jeanette,9.03E+12,390,39004,48.13911242,-92.29132211
9847,nhd_7102783,7102783,661901,Meander Lake,9.03E+12,390,39004,48.13626475,-92.14531226
9848,nhd_7102927,7102927,662051,Nigh Lake,9.03E+12,390,39004,48.12305262,-92.31862208
9849,nhd_7103437,7103437,661141,Duck Lake,9.03E+12,390,39004,48.06831753,-92.04319637
9850,nhd_7103529,7103529,660796,Big Moose Lake,9.03E+12,390,39009,48.04577758,-92.08342655
9851,nhd_7103587,7103587,662411,Serenade Lake,9.03E+12,390,39004,48.05449898,-92.14926417
9852,nhd_7103617,7103617,660852,Bootleg Lake,9.03E+12,390,39004,48.04241347,-92.1997393
9853,nhd_7103725,7103725,660797,Big Rice Lake,9.03E+12,390,39004,48.03076015,-92.02616093
9854,nhd_7103851,7103851,662031,Neesh Lake,9.03E+12,390,39004,48.02508862,-92.12914811
9855,nhd_7103911,7103911,662058,Niswi Lake,9.03E+12,390,39004,48.01788357,-92.13264138
9856,nhd_7103961,7103961,662032,Neewin Lake,9.03E+12,390,39004,48.00771004,-92.1069658
9857,nhd_7106195,7106195,656416,Gordon Lake,9.03E+12,390,39004,47.98781392,-90.79117914
9858,nhd_7106205,7106205,656333,Frost Lake,9.03E+12,390,39004,47.99197191,-90.81943405
9859,nhd_7106245,7106245,655662,Cash Lake,9.03E+12,390,39004,47.98422777,-90.74866218
9860,nhd_7106277,7106277,656670,Hub Lake,9.03E+12,390,39004,47.98402315,-90.9464444
9861,nhd_7106297,7106297,655704,Cherokee Lake,9.03E+12,390,39004,47.96353227,-90.80042211
9862,nhd_7106311,7106311,658726,Town Lake,9.03E+12,390,39004,47.97518397,-90.76292306
9863,nhd_7106317,7106317,658850,Vesper Lake,9.03E+12,390,39004,47.9746469,-90.7462233
9864,nhd_7106333,7106333,657380,Mesaba Lake,9.03E+12,390,39004,47.96705435,-90.94719685
9865,nhd_7106425,7106425,659041,Wine Lake,9.03E+12,390,39004,47.94585637,-90.94045387
9866,nhd_7106435,7106435,658278,Sitka Lake,9.03E+12,390,39004,47.94611146,-90.79870984
9867,nhd_7106499,7106499,,,9.03E+12,390,39004,47.91392796,-90.96032438
9868,nhd_7106559,7106559,656423,Grace Lake,9.03E+12,390,39004,47.87205896,-90.96727665
9869,nhd_7106571,7106571,656146,Ella Lake,9.03E+12,390,39004,47.86907267,-90.94604575
9870,nhd_7106589,7106589,655345,Beth Lake,9.03E+12,390,39004,47.85724044,-90.94450552
9871,nhd_7106615,7106615,655472,Bollar Lake,9.03E+12,390,39004,47.82229764,-90.95656186
9872,nhd_7106619,7106619,658860,Vyre Lake,9.03E+12,390,39004,47.81514593,-90.97721367
9873,nhd_7106641,7106641,655377,Big Snow Lake,9.03E+12,390,39004,47.7862967,-90.97906588
9874,nhd_7106647,7106647,656604,Hog Lake,9.03E+12,390,39004,47.78211508,-90.96308262
9875,nhd_7107255,7107255,658310,Smite Lake,9.03E+12,390,39004,47.99482278,-91.15923829
9876,nhd_7107261,7107261,659154,Treasure Lake,9.03E+12,390,39004,47.99486498,-91.13829081
9877,nhd_7107275,7107275,657738,Panhandle Lake,9.03E+12,390,39004,47.99263841,-91.06920193
9878,nhd_7107295,7107295,657730,Pan Lake,9.03E+12,390,39004,47.98858597,-91.07769284
9879,nhd_7107299,7107299,659052,Witness Lake,9.03E+12,390,39004,47.99627634,-91.54175417
9880,nhd_7107301,7107301,655261,Basswood Lake,9.03E+12,390,39004,47.98309435,-91.72320378
9881,nhd_7107319,7107319,656145,Ella Hall Lake,9.03E+12,390,39004,47.98950985,-91.65238811
9882,nhd_7107329,7107329,660918,Burntside Lake,9.03E+12,390,39009,47.94685012,-91.95937968
9883,nhd_7107331,7107331,659066,Wood Lake,9.03E+12,390,39004,47.98370232,-91.59053462
9884,nhd_7107341,7107341,661258,Fenske Lake,9.03E+12,390,39004,47.99223902,-91.90457599
9885,nhd_7107351,7107351,655309,Beaver Lake,9.03E+12,390,39004,47.98036248,-91.15929982
9886,nhd_7107365,7107365,655615,Camp Lake,9.03E+12,390,39004,47.99113643,-91.75381708
9887,nhd_7107371,7107371,,,9.03E+12,390,39004,47.98812153,-91.67969343
9888,nhd_7107383,7107383,661831,Low Lake,9.03E+12,390,39004,47.97666198,-91.82644373
9889,nhd_7107389,7107389,662469,Sletten Lake,9.03E+12,390,39004,47.99189991,-91.88328933
9890,nhd_7107391,7107391,656264,Flash Lake,9.03E+12,390,39004,47.98476873,-91.47754847
9891,nhd_7107401,7107401,656907,Kivaniva Lake,9.03E+12,390,39004,47.9766382,-91.09171138
9892,nhd_7107409,7107409,661772,Little Sletten Lake,9.03E+12,390,39004,47.98788056,-91.88708482
9893,nhd_7107413,7107413,661238,Everett Lake,9.03E+12,390,39004,47.98336813,-91.91889732
9894,nhd_7107415,7107415,,,9.03E+12,390,39004,47.9822998,-91.49291696
9895,nhd_7107435,7107435,656250,Fisher Lake,9.03E+12,390,39004,47.97356345,-91.17472267
9896,nhd_7107439,7107439,655588,Cacabic Lake,9.03E+12,390,39004,47.97334102,-91.21722579
9897,nhd_7107447,7107447,,,9.03E+12,390,39004,47.97687116,-91.67161797
9898,nhd_7107449,7107449,656883,Kiana Lake,9.03E+12,390,39004,47.96630785,-91.264981
9899,nhd_7107457,7107457,662695,Twin Lakes,9.03E+12,390,39004,47.97167308,-91.93777968
9900,nhd_7107459,7107459,661419,Hanson Lake,9.03E+12,390,39004,47.98060212,-91.94379646
9901,nhd_7107479,7107479,659229,Ennis Lake,9.03E+12,390,39004,47.97475459,-91.493329
9902,nhd_7107481,7107481,661472,High Lake,9.03E+12,390,39004,47.97003192,-91.87332321
9903,nhd_7107491,7107491,,,9.03E+12,390,39009,47.9421108,-91.21646563
9904,nhd_7107501,7107501,659226,Judd Lake,9.03E+12,390,39004,47.97106684,-91.4928142
9905,nhd_7107505,7107505,656774,Jasper Lake,9.03E+12,390,39004,47.96756156,-91.54987
9906,nhd_7107507,7107507,657744,Parent Lake,9.03E+12,390,39004,47.96401718,-91.39631199
9907,nhd_7107509,7107509,658997,Whiz Lake,9.03E+12,390,39004,47.96604601,-91.17179953
9908,nhd_7107519,7107519,655261,Basswood Lake,9.03E+12,390,39009,47.94971978,-91.74185278
9909,nhd_7107523,7107523,,,9.03E+12,390,39004,47.96090254,-91.09677698
9910,nhd_7107529,7107529,,,9.03E+12,390,39004,47.96495177,-91.57358687
9911,nhd_7107531,7107531,,,9.03E+12,390,39004,47.96428973,-91.18491758
9912,nhd_7107533,7107533,,,9.03E+12,390,39004,47.95637368,-91.79035729
9913,nhd_7107545,7107545,656006,Discovery Lake,9.03E+12,390,39004,47.96651372,-91.48470109
9914,nhd_7107547,7107547,,,9.03E+12,390,39004,47.96084623,-91.17294652
9915,nhd_7107571,7107571,661480,Hobo Lake,9.03E+12,390,39004,47.96221015,-91.82788064
9916,nhd_7107581,7107581,655117,Amber Lake,9.03E+12,390,39004,47.9532518,-91.18225491
9917,nhd_7107583,7107583,,,9.03E+12,390,39004,47.9601915,-91.7612796
9918,nhd_7107589,7107589,,,9.03E+12,390,39004,47.96129074,-91.85414242
9919,nhd_7107609,7107609,655334,Benezie Lake,9.03E+12,390,39004,47.95188629,-91.37425613
9920,nhd_7107613,7107613,661136,Dry Lake,9.03E+12,390,39004,47.95910326,-91.87175351
9921,nhd_7107615,7107615,656381,Glacier Pond,9.03E+12,390,39004,47.95757213,-91.57025346
9922,nhd_7107617,7107617,655618,Section Twelve Lake,9.03E+12,390,39004,47.95693707,-91.54278423
9923,nhd_7107623,7107623,,,9.03E+12,390,39004,47.96092564,-91.95788167
9924,nhd_7107629,7107629,662176,Picketts Lake,9.03E+12,390,39004,47.956232,-91.80532641
9925,nhd_7107643,7107643,658796,Ojibway Lake,9.03E+12,390,39004,47.94867587,-91.54727232
9926,nhd_7107653,7107653,655316,Becoosin Lake,9.03E+12,390,39004,47.94799181,-91.39395344
9927,nhd_7107655,7107655,,,9.03E+12,390,39009,47.91512221,-91.28917167
9928,nhd_7107657,7107657,,,9.03E+12,390,39004,47.95235238,-91.58919635
9929,nhd_7107659,7107659,661735,Little Dry Lake,9.03E+12,390,39004,47.95517358,-91.87678803
9930,nhd_7107673,7107673,661923,Minister Lake,9.03E+12,390,39004,47.952418,-91.91717419
9931,nhd_7107679,7107679,660982,Chant Lake,9.03E+12,390,39004,47.95277094,-91.9716641
9932,nhd_7107689,7107689,658511,Stub Lake,9.03E+12,390,39004,47.94562031,-91.70552897
9933,nhd_7107691,7107691,657278,Madden Lake,9.03E+12,390,39004,47.94556409,-91.60269959
9934,nhd_7107695,7107695,656917,Koma Lake,9.03E+12,390,39004,47.93368874,-91.10547897
9935,nhd_7107697,7107697,655652,Lake Carol,9.03E+12,390,39004,47.93864603,-91.24602074
9936,nhd_7107709,7107709,658745,Triangle Lake,9.03E+12,390,39004,47.93883702,-91.55489274
9937,nhd_7107711,7107711,661754,Little Long Lake,9.03E+12,390,39004,47.93850947,-91.89490833
9938,nhd_7107757,7107757,656453,Greenstone Lake,9.03E+12,390,39004,47.92982103,-91.61116835
9939,nhd_7107763,7107763,657677,Lake One,9.03E+12,390,39004,47.92127193,-91.483667
9940,nhd_7107785,7107785,656876,Kemptons Lake,9.03E+12,390,39004,47.93098006,-91.66492401
9941,nhd_7107795,7107795,,,9.03E+12,390,39009,47.88620141,-91.76305264
9942,nhd_7107813,7107813,658830,Uranus Lake,9.03E+12,390,39004,47.92715022,-91.58302298
9943,nhd_7107819,7107819,656248,Fishdance Lake,9.03E+12,390,39004,47.91500387,-91.20734759
9944,nhd_7107833,7107833,,,9.03E+12,390,39004,47.89736876,-91.43971231
9945,nhd_7107835,7107835,655781,Conchu Lake,9.03E+12,390,39004,47.92295799,-91.59263372
9946,nhd_7107845,7107845,657813,Pickerel Lake,9.03E+12,390,39004,47.91971496,-91.66446094
9947,nhd_7107849,7107849,,,9.03E+12,390,39004,47.91749394,-91.36129065
9948,nhd_7107851,7107851,,,9.03E+12,390,39009,47.91540494,-91.88307023
9949,nhd_7107855,7107855,,,9.03E+12,390,39004,47.90422502,-91.09915453
9950,nhd_7107927,7107927,,,9.03E+12,390,39004,47.90222055,-91.63201637
9951,nhd_7107953,7107953,657724,Pagami Lake,9.03E+12,390,39004,47.89644813,-91.54069527
9952,nhd_7107969,7107969,,,9.03E+12,390,39004,47.89111478,-91.24077791
9953,nhd_7107977,7107977,,,9.03E+12,390,39004,47.89399234,-91.64863774
9954,nhd_7107979,7107979,658073,Rock Island Lake,9.03E+12,390,39004,47.89262403,-91.47791835
9955,nhd_7107993,7107993,656557,Hazel Lake,9.03E+12,390,39004,47.88389966,-91.04395132
9956,nhd_7108001,7108001,658742,Tremolo Lake,9.03E+12,390,39004,47.88919775,-91.33020087
9957,nhd_7108037,7108037,,,9.03E+12,390,39004,47.88692962,-91.48888136
9958,nhd_7108043,7108043,657301,Maniwaki Lake,9.03E+12,390,39004,47.87892848,-91.20542533
9959,nhd_7108053,7108053,656855,Kawasachong Lake,9.03E+12,390,39004,47.87435194,-91.09936604
9960,nhd_7108059,7108059,658722,Tornado Lake,9.03E+12,390,39004,47.88068626,-91.29172111
9961,nhd_7108061,7108061,657630,North Wilder Lake,9.03E+12,390,39004,47.87879685,-91.39275129
9962,nhd_7108077,7108077,656660,Horseshoe Lake,9.03E+12,390,39004,47.87755483,-91.42698552
9963,nhd_7108079,7108079,655750,Clearwater Lake,9.03E+12,390,39004,47.87608057,-91.52025242
9964,nhd_7108095,7108095,655238,Baskatong Lake,9.03E+12,390,39004,47.87070167,-91.13451207
9965,nhd_7108121,7108121,,,9.03E+12,390,39009,47.83783901,-91.57072912
9966,nhd_7108133,7108133,,,9.03E+12,390,39004,47.86733317,-91.26785564
9967,nhd_7108141,7108141,,,9.03E+12,390,39004,47.86436509,-91.1183194
9968,nhd_7108165,7108165,657919,Pose Lake,9.03E+12,390,39004,47.86261647,-91.33250408
9969,nhd_7108171,7108171,655601,Camdre Lake,9.03E+12,390,39004,47.86572443,-91.51133336
9970,nhd_7108181,7108181,,,9.03E+12,390,39004,47.86154292,-91.37825638
9971,nhd_7108193,7108193,655157,Arrow Lake,9.03E+12,390,39004,47.85724854,-91.26573702
9972,nhd_7108197,7108197,657820,Pietro Lake,9.03E+12,390,39004,47.8555948,-91.51649804
9973,nhd_7108209,7108209,655525,Bruin Lake,9.03E+12,390,39004,47.85974851,-91.64712419
9974,nhd_7108215,7108215,658773,Turtle Lake,9.03E+12,390,39004,47.85310712,-91.55038855
9975,nhd_7108219,7108219,656856,Kawishiwi Lake,9.03E+12,390,39004,47.84547108,-91.11200954
9976,nhd_7108231,7108231,661937,Mitchell Lake,9.03E+12,390,39004,47.85710824,-91.92327879
9977,nhd_7108245,7108245,658910,Watonwan Lake,9.03E+12,390,39004,47.84562455,-91.08327197
9978,nhd_7108253,7108253,656478,Gull Lake,9.03E+12,390,39004,47.84642287,-91.5033015
9979,nhd_7108273,7108273,,,9.03E+12,390,39004,47.85247483,-91.96770862
9980,nhd_7108275,7108275,,,9.03E+12,390,39004,47.84614665,-91.2377139
9981,nhd_7108331,7108331,656195,Fallen Arch Lake,9.03E+12,390,39004,47.83704001,-91.33686692
9982,nhd_7108333,7108333,,,9.03E+12,390,39004,47.84529643,-91.98803143
9983,nhd_7108341,7108341,655790,Cook Lake,9.03E+12,390,39004,47.82841394,-91.02528663
9984,nhd_7108345,7108345,656221,Ferne Lake,9.03E+12,390,39004,47.83163117,-91.21663521
9985,nhd_7108353,7108353,657312,Marathon Lake,9.03E+12,390,39004,47.83529344,-91.37316432
9986,nhd_7108359,7108359,658877,Wagner Lake,9.03E+12,390,39004,47.83473491,-91.38490513
9987,nhd_7108361,7108361,655991,Diana Lake,9.03E+12,390,39004,47.83253276,-91.39258483
9988,nhd_7108417,7108417,657596,Nickel Lake,9.03E+12,390,39004,47.82850741,-91.63181941
9989,nhd_7108425,7108425,,,9.03E+12,390,39009,47.81041105,-91.28851853
9990,nhd_7108461,7108461,657957,Quadga Lake,9.03E+12,390,39004,47.81693904,-91.43332791
9991,nhd_7108473,7108473,,,9.03E+12,390,39004,47.81205239,-91.06606497
9992,nhd_7108479,7108479,,,9.03E+12,390,39004,47.81329157,-91.91640813
9993,nhd_7108481,7108481,657779,Perent Lake,9.03E+12,390,39009,47.79843071,-91.13775036
9994,nhd_7108485,7108485,,,9.03E+12,390,39004,47.81892976,-91.64451034
9995,nhd_7108515,7108515,,,9.03E+12,390,39009,47.74582587,-91.84794549
9996,nhd_7108517,7108517,,,9.03E+12,390,39004,47.81112517,-91.87580885
9997,nhd_7108581,7108581,655467,Bogberry Lake,9.03E+12,390,39004,47.80289039,-91.64727684
9998,nhd_7108621,7108621,,,9.03E+12,390,39004,47.79971699,-91.99120084
9999,nhd_7108627,7108627,657637,Norway Lake,9.03E+12,390,39004,47.79448079,-91.58586289
10000,nhd_7108637,7108637,660844,Blueberry Lake,9.03E+12,390,39004,47.79357538,-91.87766702
10001,nhd_7108655,7108655,655466,Bog Lake,9.03E+12,390,39004,47.78423111,-91.38978456
10002,nhd_7108667,7108667,,,9.03E+12,390,39004,47.77765859,-91.07819486
10003,nhd_7108693,7108693,658538,Sumpet Lake,9.03E+12,390,39004,47.77536308,-91.20145853
10004,nhd_7108695,7108695,656285,Fool Hen Lake,9.03E+12,390,39004,47.77444002,-91.14412959
10005,nhd_7108715,7108715,,,9.03E+12,390,39004,47.77892177,-91.82568709
10006,nhd_7108717,7108717,,,9.03E+12,390,39004,47.77370968,-91.23049912
10007,nhd_7108719,7108719,657682,Orchid Lake,9.03E+12,390,39004,47.77323204,-91.2101432
10008,nhd_7108739,7108739,,,9.03E+12,390,39004,47.7678368,-91.234574
10009,nhd_7108741,7108741,,,9.03E+12,390,39004,47.76888841,-91.17214019
10010,nhd_7108761,7108761,655780,Comfort Lake,9.03E+12,390,39004,47.76532849,-91.2418706
10011,nhd_7108775,7108775,,,9.03E+12,390,39004,47.76899871,-91.65200178
10012,nhd_7108777,7108777,,,9.03E+12,390,39004,47.76633597,-91.56519111
10013,nhd_7108791,7108791,,,9.03E+12,390,39004,47.76271643,-91.60844308
10014,nhd_7108803,7108803,,,9.03E+12,390,39004,47.76124785,-91.91426951
10015,nhd_7108811,7108811,,,9.03E+12,390,39004,47.76058233,-91.66647746
10016,nhd_7108813,7108813,,,9.03E+12,390,39004,47.75686848,-91.28242022
10017,nhd_7108819,7108819,,,9.03E+12,390,39004,47.76285498,-91.84153964
10018,nhd_7108831,7108831,658624,T Lake,9.03E+12,390,39004,47.7422793,-91.10523281
10019,nhd_7108835,7108835,,,9.03E+12,390,39004,47.7541842,-91.29239543
10020,nhd_7108845,7108845,658162,Sapphire Lake,9.03E+12,390,39004,47.75165166,-91.32935869
10021,nhd_7108851,7108851,,,9.03E+12,390,39009,47.73326192,-91.13543684
10022,nhd_7108853,7108853,,,9.03E+12,390,39004,47.75178344,-91.46114937
10023,nhd_7108867,7108867,,,9.03E+12,390,39004,47.74130311,-91.24747396
10024,nhd_7108869,7108869,,,9.03E+12,390,39004,47.73562797,-91.07761067
10025,nhd_7108873,7108873,,,9.03E+12,390,39004,47.75059694,-91.92186654
10026,nhd_7108889,7108889,,,9.03E+12,390,39004,47.7382971,-91.4754312
10027,nhd_7108903,7108903,655191,Baird Lake,9.03E+12,390,39004,47.73587207,-91.6206964
10028,nhd_7108909,7108909,,,9.03E+12,390,39004,47.72810361,-91.26695167
10029,nhd_7108911,7108911,,,9.03E+12,390,39004,47.73074295,-91.66672777
10030,nhd_7108919,7108919,658586,Sylvania Lake,9.03E+12,390,39004,47.72160414,-91.27480397
10031,nhd_7108931,7108931,656568,Helen Lake,9.03E+12,390,39004,47.72108301,-91.32437505
10032,nhd_7108935,7108935,659147,Sun Lake,9.03E+12,390,39004,47.72673216,-91.72017275
10033,nhd_7108949,7108949,,,9.03E+12,390,39004,47.71535926,-91.29021121
10034,nhd_7108951,7108951,,,9.03E+12,390,39004,47.71381924,-91.23741344
10035,nhd_7108953,7108953,,,9.03E+12,390,39004,47.71901969,-91.61520379
10036,nhd_7108961,7108961,,,9.03E+12,390,39004,47.71712952,-91.68190248
10037,nhd_7108971,7108971,656991,Lena Lake,9.03E+12,390,39004,47.71111044,-91.3861061
10038,nhd_7108975,7108975,656452,Green Wing Lake,9.03E+12,390,39004,47.70646692,-91.17741505
10039,nhd_7108977,7108977,,,9.03E+12,390,39004,47.70896724,-91.52309092
10040,nhd_7108985,7108985,,,9.03E+12,390,39004,47.70661875,-91.63079275
10041,nhd_7108987,7108987,,,9.03E+12,390,39004,47.69970074,-91.12835805
10042,nhd_7108991,7108991,656701,Inga Lake,9.03E+12,390,39004,47.70381376,-91.43501131
10043,nhd_7108993,7108993,,,9.03E+12,390,39004,47.69884211,-91.09316104
10044,nhd_7108997,7108997,,,9.03E+12,390,39004,47.70539337,-91.53181031
10045,nhd_7109007,7109007,644546,Gypsy Lake,9.03E+12,390,39004,47.70500291,-91.64655319
10046,nhd_7109015,7109015,655717,Chow Lake,9.03E+12,390,39004,47.70332165,-91.6907745
10047,nhd_7109019,7109019,,,9.03E+12,390,39004,47.69836565,-91.50727273
10048,nhd_7109025,7109025,,,9.03E+12,390,39004,47.69829421,-91.47303943
10049,nhd_7109027,7109027,,,9.03E+12,390,39004,47.69616626,-91.58022277
10050,nhd_7109031,7109031,656317,Fran Lake,9.03E+12,390,39004,47.70067629,-91.69394082
10051,nhd_7109033,7109033,,,9.03E+12,390,39004,47.69597724,-91.45766855
10052,nhd_7109049,7109049,658300,Slate Lake,9.03E+12,390,39004,47.69344277,-91.62421149
10053,nhd_7109053,7109053,,,9.03E+12,390,39004,47.69106167,-91.42815854
10054,nhd_7109057,7109057,655320,Beetle Lake,9.03E+12,390,39004,47.69480756,-91.52272886
10055,nhd_7109059,7109059,,,9.03E+12,390,39004,47.69292339,-91.37807426
10056,nhd_7109067,7109067,,,9.03E+12,390,39004,47.69351926,-91.55088226
10057,nhd_7109069,7109069,655290,Bearskin Lake,9.03E+12,390,39004,47.6918475,-91.52485907
10058,nhd_7109077,7109077,,,9.03E+12,390,39004,47.68702325,-91.45343082
10059,nhd_7109079,7109079,,,9.03E+12,390,39004,47.68779643,-91.50655034
10060,nhd_7109093,7109093,,,9.03E+12,390,39004,47.6822464,-91.19031449
