site_id,year,cause.group,anthropogenic,infectious,summerkill,thermal_stress,unknown,winterkill,min_air,mean_air,max_air,variance_after_ice_60,schmidt,cumulative_above_0,cumulative_above_5,cumulative_above_10,ice_duration,log_schmidt,lon,lat,population
nhd_2384572,2004,none,0,0,0,0,0,0,36.516666666666666,45.525,54.55833333333333,0.16661681,878.0644288,4150.034274,2780.102396,1753.282891,142,6.77771998365271,-93.46881122801076,44.886451608929626,NA
nhd_2384572,2005,none,0,0,0,0,0,0,38.483333333333334,47.425,56.375,0.256761897,1092.996419,4446.255926,3083.725994,2022.940162,126,6.996678221016581,-93.46881122801076,44.886451608929626,NA
nhd_2384572,2006,none,0,0,0,0,0,0,39.05833333333334,47.916666666666664,56.766666666666666,0.228654978,917.4485422,4185.331461,2904.725191,1963.623381,133,6.821596504460068,-93.46881122801076,44.886451608929626,NA
nhd_2384572,2007,none,0,0,0,0,0,0,37.358333333333334,46.333333333333336,55.3,0.100944619,955.7071637,4332.129558,3055.647943,2072.945416,134,6.862451562469765,-93.46881122801076,44.886451608929626,NA
nhd_2384572,2008,none,0,0,0,0,0,0,33.93333333333334,43.38333333333333,52.85,0.150342079,637.1312452,4032.484221,2748.138421,1775.81787,141,6.4569756864656505,-93.46881122801076,44.886451608929626,NA
nhd_2384572,2009,none,0,0,0,0,0,0,35.225,44.3,53.36666666666667,0.109433032,807.5991513,3958.620896,2631.758818,1693.797521,143,6.6940658479289805,-93.46881122801076,44.886451608929626,NA
nhd_2384572,2010,none,0,0,0,0,0,0,37.525,46.65,55.79166666666667,0.291567427,1078.261406,4364.378812,3051.395129,2003.774149,115,6.983105222997989,-93.46881122801076,44.886451608929626,NA
nhd_2384572,2011,none,0,0,0,0,0,0,37.125,46.00833333333333,54.9,0.139893558,930.666914,4041.026641,2855.526863,1936.655384,148,6.835901451718414,-93.46881122801076,44.886451608929626,NA
nhd_2384572,2012,none,0,0,0,0,0,0,40.15833333333333,49.708333333333336,59.25833333333333,0.211022654,940.2171702,4465.420219,3058.808533,1994.52669,122,6.846110891343738,-93.46881122801076,44.886451608929626,NA
nhd_2384572,2013,none,0,0,0,0,0,0,34.766666666666666,43.7,52.63333333333333,0.162506795,984.5748457,4078.932526,2775.148879,1875.740082,134,6.892209929419298,-93.46881122801076,44.886451608929626,NA
nhd_2384572,2014,none,0,0,0,0,0,0,17.78,27.28,36.82,0.220347523,960.2922661,4026.232634,2721.87234,1777.540135,148,6.867237692395919,-93.46881122801076,44.886451608929626,NA
nhd_6646370,2003,unknown,0,0,0,0,1,0,32.8,43.78333333333333,54.75833333333333,0.130885139,86.4183343,4392.773454,2973.252785,1973.202806,148,4.459199971560709,-96.44396902117852,45.561351332461214,NA
nhd_6646370,2004,none,0,0,0,0,0,0,33.55833333333333,43.800000000000004,54.041666666666664,0.141479025,47.12930668,4317.932784,2867.409102,1784.319801,138,3.8528952422096974,-96.44396902117852,45.561351332461214,NA
nhd_6646370,2005,none,0,0,0,0,0,0,35.13333333333333,45.18333333333333,55.25833333333333,0.298411865,54.35068951,4463.930566,3104.740749,2055.073166,126,3.995457483953576,-96.44396902117852,45.561351332461214,NA
nhd_6646370,2006,none,0,0,0,0,0,0,35.766666666666666,45.9,56.03333333333333,0.188153488,97.18287499,4267.676379,2980.623536,2037.734132,133,4.576594615612635,-96.44396902117852,45.561351332461214,NA
nhd_6646370,2007,none,0,0,0,0,0,0,33.93333333333333,43.891666666666666,53.85,0.074342119,52.20751235,4427.575873,3093.877087,2105.725862,130,3.9552265908281137,-96.44396902117852,45.561351332461214,NA
nhd_6646370,2008,none,0,0,0,0,0,0,30.35,40.891666666666666,51.425,0.143325039,51.70671714,4176.725261,2806.08198,1832.975407,136,3.9455878918117606,-96.44396902117852,45.561351332461214,NA
nhd_6646370,2009,none,0,0,0,0,0,0,31.016666666666666,41.041666666666664,51.05,0.104454102,66.40548203,3989.881007,2684.502785,1767.646764,145,4.195779764357178,-96.44396902117852,45.561351332461214,NA
